C:\DOCUMENTS AND SETTINGS\ADMINISTRATOR\DESKTOP\EFFORT\PATIENT 28\TRACINGS\ACQ 3\EFFORT28_COMPLETE_OLD.ACQ
5.000000 msec/sample
5 channels
Paw
cmH2O
Peso
cmH2O
Pgas
cmH2O
Flow
L/s
PL
cmH2O
CH1	CH2	CH3	CH4	CH40	
0.176309	5.85251	21.9316	-0.0899931	-5.6762	
0.196918	5.90058	21.9588	-0.0914354	-5.70366	
0.155701	5.95551	21.9316	-0.0873971	-5.79981	
0.224397	5.93491	21.9316	-0.0986464	-5.71051	
0.128222	5.94864	21.9452	-0.100089	-5.82042	
0.190049	6.05164	21.9111	-0.107588	-5.86159	
0.176309	6.08597	21.9248	-0.104992	-5.90966	
0.16944	6.16837	21.8839	-0.103262	-5.99893	
0.210657	6.1821	21.8771	-0.0951851	-5.97144	
0.155701	6.23017	21.9043	-0.0963389	-6.07447	
0.196918	6.27137	21.9043	-0.106434	-6.07445	
0.210657	6.31943	21.8498	-0.101242	-6.10877	
0.176309	6.34003	21.9111	-0.105281	-6.16372	
0.217527	6.41556	21.8839	-0.0972042	-6.19803	
0.16944	6.49796	21.8907	-0.0836474	-6.32852	
0.16944	6.53916	21.8567	-0.0850896	-6.36972	
0.107613	6.60096	21.8907	-0.0937429	-6.49334	
0.16257	6.62842	21.8498	-0.0876856	-6.46585	
0.121353	6.65589	21.8703	-0.0796092	-6.53453	
0.100744	6.66962	21.8498	-0.0631679	-6.56888	
0.0732655	6.70395	21.8839	-0.0576875	-6.63069	
0.128222	6.71769	21.8498	-0.0793207	-6.58946	
0.16944	6.72455	21.8771	-0.0723981	-6.55511	
0.0801351	6.74515	21.809	-0.0571106	-6.66502	
0.0801351	6.81382	21.7817	-0.0484573	-6.73368	
0.128222	6.77262	21.809	-0.0438422	-6.64439	
0.141961	6.75888	21.7409	-0.052207	-6.61692	
0.0801351	6.79322	21.7817	-0.0568221	-6.71308	
0.0938743	6.82755	21.7409	-0.0527839	-6.73367	
0.141961	6.88248	21.7409	-0.0470151	-6.74052	
0.0801351	6.94428	21.7273	-0.0501879	-6.86414	
0.0526567	6.95801	21.7136	-0.0513417	-6.90535	
0.107613	7.00608	21.7	-0.0429769	-6.89846	
0.0526567	7.01294	21.666	-0.0389386	-6.96029	
0.0457871	6.99234	21.6932	-0.0317276	-6.94656	
0.0389175	7.04727	21.6592	-0.0233627	-7.00836	
0.0526567	7.06787	21.6387	-0.0204783	-7.01522	
-0.0160393	7.07474	21.6387	-0.0152863	-7.09078	
-0.0503873	7.09534	21.6115	-0.00749831	-7.14573	
-0.0297785	7.08161	21.6115	-0.00317166	-7.11139	
-0.0435177	7.08847	21.5706	-0.00547921	-7.13199	
-0.0847353	7.06101	21.5434	-0.00519076	-7.14574	
-0.0160393	7.15714	21.5638	0.00144343	-7.17318	
-0.0572569	7.14341	21.523	0.00663542	-7.20066	
-0.0366481	7.17774	21.5434	0.0147118	-7.21439	
-0.0572569	7.14341	21.4957	0.0170194	-7.20066	
-0.0572569	7.21207	21.523	0.0167309	-7.26933	
-0.0366481	7.15714	21.4685	0.0216345	-7.19379	
-0.0435177	7.21207	21.4072	0.0199038	-7.25559	
-0.0435177	7.15027	21.4957	0.0196154	-7.19379	
-0.146562	7.17774	21.414	0.0227882	-7.3243	
-0.0572569	7.21207	21.4276	0.0224998	-7.26933	
-0.0160393	7.1846	21.3595	0.0216345	-7.20064	
-0.0916049	7.14341	21.3527	0.0152887	-7.23501	
-0.0709961	7.17087	21.3459	0.0152887	-7.24187	
-0.0297785	7.15027	21.3118	0.0106736	-7.18005	
0.0251783	7.164	21.3186	0.00692386	-7.13883	
-0.0366481	7.12967	21.3255	0.000866547	-7.16632	
0.0183087	7.13654	21.305	-0.00576765	-7.11823	
0.0183087	7.19147	21.2573	-0.0109596	-7.17316	
0.0457871	7.15027	21.2914	-0.0126903	-7.10448	
-0.0023001	7.14341	21.2642	-0.0158632	-7.14571	
0.0526567	7.15027	21.2437	-0.0181707	-7.09762	
0.0938743	7.13654	21.2369	-0.0256702	-7.04266	
0.141961	7.14341	21.1961	-0.0403809	-7.00144	
0.148831	7.11594	21.1961	-0.0542261	-6.96711	
0.148831	7.17087	21.1348	-0.0741287	-7.02204	
0.16257	7.06787	21.1484	-0.0830705	-6.9053	
0.155701	7.05414	21.1416	-0.0969158	-6.89844	
0.155701	7.10907	21.1824	-0.0998002	-6.95337	
0.196918	6.95801	21.1143	-0.105858	-6.76109	
0.217527	6.95114	21.0667	-0.107588	-6.73362	
0.224397	6.95801	21.1416	-0.117684	-6.73361	
0.272484	6.95801	21.019	-0.131241	-6.68553	
0.327441	6.85501	21.0667	-0.14624	-6.52757	
0.320571	6.87561	21.0122	-0.154316	-6.55504	
0.34118	6.86875	20.9917	-0.158354	-6.52757	
0.375528	6.80695	20.9917	-0.175949	-6.43142	
0.361789	6.77262	20.9917	-0.185468	-6.41083	
0.348049	6.73828	20.9305	-0.19066	-6.39023	
0.368658	6.66962	20.91	-0.209986	-6.30096	
0.423615	6.66275	20.8555	-0.200467	-6.23914	
0.361789	6.62155	20.876	-0.210274	-6.25977	
0.368658	6.61469	20.8692	-0.215466	-6.24603	
0.293093	6.64215	20.8351	-0.233926	-6.34906	
0.409876	6.56662	20.8283	-0.224696	-6.15675	
0.403006	6.53916	20.8147	-0.204217	-6.13615	
0.471702	6.56662	20.7466	-0.246329	-6.09492	
0.430485	6.57349	20.7398	-0.23335	-6.143	
0.361789	6.58722	20.767	-0.224696	-6.22543	
0.313701	6.60096	20.6989	-0.200179	-6.28725	
0.430485	6.48423	20.7193	-0.215178	-6.05374	
0.437354	6.51169	20.6444	-0.233926	-6.07434	
0.396137	6.48423	20.658	-0.205947	-6.08809	
0.485441	6.52542	20.6648	-0.197583	-6.03998	
0.423615	6.55289	20.5899	-0.206813	-6.12928	
0.313701	6.51169	20.624	-0.204217	-6.19799	
0.348049	6.49109	20.5967	-0.185468	-6.14304	
0.313701	6.49796	20.5967	-0.188352	-6.18426	
0.375528	6.53229	20.5491	-0.196717	-6.15676	
0.327441	6.49109	20.515	-0.199313	-6.16365	
0.361789	6.51169	20.5014	-0.182583	-6.1499	
0.245005	6.53229	20.5082	-0.164123	-6.28729	
0.320571	6.51169	20.5218	-0.183449	-6.19112	
0.361789	6.50482	20.4605	-0.18143	-6.14304	
0.265614	6.55289	20.4537	-0.166431	-6.28728	
0.375528	6.50482	20.4061	-0.155758	-6.1293	
0.286223	6.52542	20.3788	-0.187775	-6.2392	
0.286223	6.50482	20.3992	-0.175084	-6.2186	
0.320571	6.57349	20.3516	-0.166719	-6.25292	
0.299962	6.57349	20.372	-0.152008	-6.27353	
0.313701	6.53916	20.338	-0.149701	-6.22546	
0.272484	6.57349	20.3039	-0.178257	-6.30101	
0.210657	6.57349	20.2222	-0.172488	-6.36283	
0.279353	6.58036	20.3311	-0.166142	-6.301	
0.279353	6.57349	20.2903	-0.128356	-6.29414	
0.251875	6.57349	20.2494	-0.134702	-6.32161	
0.224397	6.60782	20.263	-0.163258	-6.38343	
0.224397	6.60782	20.2562	-0.163258	-6.38343	
0.224397	6.58036	20.2426	-0.145374	-6.35596	
0.231266	6.60096	20.2154	-0.129221	-6.36969	
0.224397	6.58722	20.1745	-0.124895	-6.36283	
0.183179	6.59409	20.2086	-0.141336	-6.41091	
0.203788	6.57349	20.1813	-0.123741	-6.3697	
0.203788	6.53229	20.0996	-0.117107	-6.3285	
0.231266	6.55289	20.1745	-0.119991	-6.32162	
0.196918	6.58036	20.1541	-0.110473	-6.38344	
0.203788	6.53916	20.1064	-0.105858	-6.33537	
0.114483	6.58036	20.1405	-0.0871087	-6.46587	
0.196918	6.58722	20.1609	-0.0876856	-6.3903	
0.183179	6.58036	20.1609	-0.0925891	-6.39718	
0.196918	6.58722	20.1132	-0.109896	-6.3903	
0.16257	6.53916	20.1609	-0.120568	-6.37659	
0.203788	6.55976	20.1405	-0.113934	-6.35597	
0.224397	6.58036	20.086	-0.102973	-6.35596	
0.217527	6.60782	20.0723	-0.11278	-6.39029	
0.107613	6.62842	20.1064	-0.114799	-6.52081	
0.210657	6.62155	20.0519	-0.128068	-6.4109	
0.238136	6.59409	20.0928	-0.123164	-6.35595	
0.231266	6.67649	20.0451	-0.121433	-6.44522	
0.210657	6.69022	20.0247	-0.131529	-6.47956	
0.190049	6.73142	20.0451	-0.123164	-6.54137	
0.265614	6.77262	20.0179	-0.132106	-6.507	
0.238136	6.80008	20.0928	-0.12576	-6.56195	
0.258745	6.85501	20.0723	-0.144221	-6.59627	
0.231266	6.82755	20.0042	-0.144797	-6.59628	
0.258745	6.87561	20.0247	-0.144221	-6.61687	
0.203788	6.89621	20.0315	-0.133548	-6.69243	
0.258745	6.95801	20.0247	-0.129798	-6.69927	
0.231266	6.97174	20.0383	-0.138163	-6.74048	
0.196918	7.04727	20.0519	-0.134413	-6.85036	
0.176309	7.14341	20.0315	-0.137875	-6.9671	
0.190049	7.19834	20.0383	-0.128933	-7.00829	
0.217527	7.2464	20.0247	-0.0977811	-7.02888	
0.196918	7.2876	20.0383	-0.106146	-7.09068	
0.176309	7.38373	20.0315	-0.118261	-7.20742	
0.196918	7.44553	20.0111	-0.119414	-7.24861	
0.238136	7.42493	20.0179	-0.116241	-7.18679	
0.128222	7.4524	19.9634	-0.117107	-7.32417	
0.100744	7.46613	20.0315	-0.0882625	-7.36538	
0.121353	7.48673	19.9702	-0.0963389	-7.36538	
0.16257	7.50046	19.9225	-0.09057	-7.33789	
0.0938743	7.53479	19.9702	-0.0822052	-7.44092	
0.141961	7.58286	19.9634	-0.075571	-7.4409	
0.121353	7.52106	19.9634	-0.0770132	-7.39971	
0.114483	7.58286	19.9293	-0.0747056	-7.46838	
0.0870047	7.55539	19.9634	-0.0726865	-7.46839	
0.128222	7.56226	19.943	-0.0700905	-7.43404	
0.114483	7.58286	19.9089	-0.0689368	-7.46838	
0.100744	7.62406	19.868	-0.0648986	-7.52331	
0.135092	7.72705	19.8408	-0.0614372	-7.59196	
0.16944	7.74079	19.8748	-0.0550915	-7.57135	
0.0389175	7.72705	19.8067	-0.0501879	-7.68814	
0.0114391	7.77512	19.8544	-0.0426884	-7.76368	
0.0801351	7.76825	19.868	-0.0395155	-7.68812	
0.0457871	7.81632	19.7931	-0.0227858	-7.77053	
-0.0229089	7.80945	19.7386	-0.0132672	-7.83236	
-0.0297785	7.81632	19.8067	-0.00576765	-7.8461	
-0.0366481	7.84378	19.7523	-0.00403699	-7.88043	
-0.0503873	7.86438	19.7318	-0.00374855	-7.91477	
-0.0435177	7.78885	19.7523	0.00115499	-7.83237	
-0.119083	7.83692	19.7318	0.00692386	-7.956	
-0.16717	7.83005	19.7455	0.0196154	-7.99722	
-0.0916049	7.83692	19.691	0.0325953	-7.92852	
-0.0572569	7.79572	19.7046	0.0475944	-7.85298	
-0.139692	7.85065	19.691	0.0524979	-7.99034	
-0.17404	7.82318	19.6705	0.0620166	-7.99722	
-0.18091	7.82318	19.725	0.0807654	-8.00409	
-0.153431	7.83692	19.7046	0.0796116	-7.99035	
-0.132822	7.84378	19.725	0.0729774	-7.97661	
-0.187779	7.78885	19.6637	0.0643241	-7.97663	
-0.228997	7.79572	19.6297	0.0640357	-8.02472	
-0.201518	7.73392	19.6569	0.0885534	-7.93544	
-0.249606	7.76825	19.6501	0.0998026	-8.01786	
-0.215258	7.74765	19.6433	0.114802	-7.96291	
-0.256475	7.75452	19.6705	0.116532	-8.011	
-0.139692	7.71332	19.6705	0.0934569	-7.85301	
-0.215258	7.67899	19.6705	0.0977835	-7.89425	
-0.215258	7.69272	19.6092	0.0943222	-7.90798	
-0.242736	7.66526	19.6569	0.102976	-7.90799	
-0.256475	7.61719	19.6637	0.0891302	-7.87367	
-0.0847353	7.58972	19.6161	0.0738427	-7.67446	
-0.119083	7.59659	19.6433	0.0594206	-7.71567	
-0.0984745	7.58286	19.6433	0.0522095	-7.68133	
-0.0984745	7.55539	19.6433	0.0568246	-7.65387	
-0.0984745	7.51419	19.6842	0.070093	-7.61267	
-0.119083	7.49359	19.6161	0.062305	-7.61268	
-0.139692	7.43866	19.6637	0.0501904	-7.57835	
-0.125953	7.40433	19.6433	0.0490366	-7.53028	
-0.146562	7.3494	19.7046	0.0640357	-7.49596	
-0.146562	7.2876	19.6569	0.0565361	-7.43416	
-0.125953	7.2052	19.6501	0.0617281	-7.33116	
-0.0709961	7.21894	19.7182	0.042114	-7.28993	
-0.119083	7.13654	19.7046	0.0441331	-7.25562	
-0.0916049	7.06101	19.6842	0.0464406	-7.15261	
-0.0641265	7.03354	19.7182	0.0389411	-7.09767	
-0.119083	6.91681	19.7114	0.0372104	-7.0359	
-0.0297785	6.86188	19.725	0.0276918	-6.89166	
-0.0160393	6.80695	19.6978	0.0173078	-6.82299	
-0.0435177	6.75888	19.6773	0.0256727	-6.8024	
-0.0778657	6.67649	19.7046	0.0201923	-6.75435	
-0.0503873	6.61469	19.7455	0.021346	-6.66508	
-0.0229089	6.57349	19.7046	0.00634697	-6.5964	
-0.0091697	6.52542	19.7182	0.00317409	-6.53459	
-0.0503873	6.47049	19.7318	0.00317409	-6.52088	
-0.0229089	6.43616	19.7523	0.00807763	-6.45907	
-0.0778657	6.3675	19.8067	0.0118274	-6.44536	
-0.0641265	6.3469	19.7999	0.00894296	-6.41102	
-0.0984745	6.25077	19.8544	0.0155772	-6.34924	
-0.0435177	6.27137	19.8544	0.021346	-6.31488	
-0.105344	6.19583	19.8408	0.0311531	-6.30118	
-0.125953	6.12717	19.8953	0.0366335	-6.25312	
-0.0709961	6.1203	19.834	0.0444215	-6.1913	
-0.17404	6.0791	19.8817	0.0594206	-6.25314	
-0.208388	6.05851	19.9021	0.0628819	-6.26689	
-0.228997	5.98984	19.9225	0.067497	-6.21884	
-0.222127	5.96924	19.9361	0.0781694	-6.19137	
-0.17404	5.91431	19.9634	0.0732658	-6.08835	
-0.283954	5.87998	19.9702	0.0894187	-6.16393	
-0.222127	5.84565	20.0111	0.0992258	-6.06777	
-0.228997	5.83878	19.9838	0.102399	-6.06778	
-0.235866	5.79758	19.977	0.108168	-6.03345	
-0.311432	5.78385	20.0587	0.112206	-6.09528	
-0.283954	5.76325	20.0247	0.12259	-6.0472	
-0.290823	5.72892	20.0723	0.124609	-6.01974	
-0.263345	5.70832	20.0928	0.128935	-5.97166	
-0.242736	5.72892	20.0928	0.122878	-5.97165	
-0.235866	5.68085	20.1268	0.123455	-5.91672	
-0.249606	5.70145	20.1336	0.105283	-5.95106	
-0.283954	5.67398	20.1745	0.119128	-5.95794	
-0.256475	5.68085	20.1609	0.12259	-5.93733	
-0.201518	5.68772	20.1609	0.108168	-5.88924	
-0.194649	5.66025	20.2017	0.107014	-5.8549	
-0.194649	5.64652	20.2086	0.106725	-5.84117	
-0.256475	5.62592	20.2698	0.116821	-5.88239	
-0.304562	5.65338	20.263	0.0986489	-5.95795	
-0.215258	5.62592	20.263	0.0718236	-5.84118	
-0.228997	5.60532	20.3311	0.104706	-5.83432	
-0.222127	5.59845	20.3652	0.085092	-5.82058	
-0.249606	5.59845	20.3924	0.0848036	-5.84806	
-0.139692	5.57785	20.372	0.0871111	-5.71755	
-0.17404	5.56412	20.3992	0.0911493	-5.73816	
-0.146562	5.57785	20.4469	0.098072	-5.72442	
-0.208388	5.55725	20.4673	0.0799	-5.76564	
-0.18091	5.52979	20.4265	0.0899956	-5.7107	
-0.153431	5.52979	20.481	0.075285	-5.68322	
-0.153431	5.57099	20.5491	0.070093	-5.72442	
-0.160301	5.52292	20.5763	0.0712467	-5.68322	
-0.18091	5.52292	20.5763	0.0550939	-5.70383	
-0.132822	5.49546	20.5831	0.0562477	-5.62828	
-0.0366481	5.52292	20.6172	0.0507673	-5.55957	
-0.0709961	5.49546	20.6717	0.0418255	-5.56645	
-0.139692	5.49546	20.624	0.0363451	-5.63515	
-0.112214	5.54352	20.6785	0.0242305	-5.65573	
-0.0023001	5.52292	20.6853	0.0112505	-5.52522	
-0.0091697	5.55725	20.6648	0.00346254	-5.56642	
0.0595263	5.54352	20.7261	-0.00259477	-5.48399	
0.0732655	5.56412	20.7806	-0.00922897	-5.49086	
0.0251783	5.63965	20.7806	-0.0155747	-5.61447	
0.0320479	5.71518	20.7806	-0.0199014	-5.68313	
0.0663959	5.72205	20.8079	-0.0199014	-5.65565	
0.0663959	5.78385	20.876	-0.0274009	-5.71745	
0.0938743	5.85938	20.8079	-0.0366311	-5.7655	
0.135092	5.87998	20.8623	-0.052207	-5.74489	
0.148831	5.92804	20.9168	-0.0640332	-5.77921	
0.183179	5.93491	20.91	-0.0798976	-5.75173	
0.141961	6.02417	20.9168	-0.095762	-5.88221	
0.217527	6.0791	20.9849	-0.098358	-5.86158	
0.196918	6.11344	20.9645	-0.0920122	-5.91652	
0.128222	6.21643	20.9441	-0.0888394	-6.08821	
0.196918	6.2439	20.9849	-0.0934545	-6.04698	
0.210657	6.31256	21.0326	-0.0948967	-6.10191	
0.135092	6.41556	21.0326	-0.098358	-6.28047	
0.128222	6.47736	21.0054	-0.0995118	-6.34914	
0.16944	6.53229	21.0394	-0.100089	-6.36285	
0.176309	6.62155	21.0394	-0.102685	-6.44525	
0.176309	6.70395	20.9917	-0.0969158	-6.52764	
0.128222	6.71769	21.0598	-0.093166	-6.58946	
0.155701	6.72455	21.0394	-0.087974	-6.56885	
0.128222	6.79322	21.0871	-0.0830705	-6.66499	
0.0801351	6.81382	21.0054	-0.0787438	-6.73368	
0.148831	6.81382	21.0394	-0.0773016	-6.66498	
0.114483	6.86875	21.0394	-0.072975	-6.75426	
0.16257	6.87561	21.019	-0.0706674	-6.71304	
0.114483	6.93055	21.0326	-0.0738403	-6.81606	
0.155701	6.90995	21.0326	-0.0723981	-6.75425	
0.16257	6.98548	21.0394	-0.0807629	-6.82291	
0.121353	7.00608	20.9577	-0.0790323	-6.88472	
0.114483	7.00608	20.9917	-0.0773016	-6.89159	
0.16257	7.11594	20.9781	-0.0824936	-6.95337	
0.135092	7.17774	20.9849	-0.0839358	-7.04265	
0.203788	7.17087	20.9373	-0.0902816	-6.96708	
0.121353	7.2258	20.8964	-0.0848012	-7.10445	
0.190049	7.23267	20.8964	-0.0784554	-7.04262	
0.114483	7.267	20.8896	-0.0778785	-7.15252	
0.121353	7.34253	20.8419	-0.0712443	-7.22118	
0.0870047	7.33567	20.8828	-0.0608603	-7.24866	
0.0938743	7.38373	20.8487	-0.0556684	-7.28986	
0.121353	7.3906	20.8487	-0.0536493	-7.26924	
0.0938743	7.42493	20.8351	-0.0533608	-7.33106	
0.0457871	7.4524	20.8079	-0.0516302	-7.40661	
0.0938743	7.45926	20.7738	-0.0504764	-7.36539	
0.0114391	7.50046	20.7261	-0.047592	-7.48902	
0.0801351	7.48673	20.7193	-0.0438422	-7.40659	
0.0938743	7.55539	20.7261	-0.0406693	-7.46152	
0.100744	7.54166	20.7261	-0.0418231	-7.44092	
0.0938743	7.57599	20.6512	-0.0424	-7.48212	
0.0457871	7.61032	20.6921	-0.0415346	-7.56454	
-0.0091697	7.61032	20.6717	-0.0438422	-7.61949	
0.0457871	7.63092	20.624	-0.0435537	-7.58514	
0.0801351	7.61719	20.6172	-0.0426884	-7.53706	
0.107613	7.58972	20.5627	-0.0429769	-7.48211	
0.114483	7.60346	20.5763	-0.0400924	-7.48897	
0.100744	7.69959	20.515	-0.0447075	-7.59884	
0.0457871	7.63092	20.5218	-0.0455728	-7.58514	
0.0526567	7.63092	20.5014	-0.0493226	-7.57827	
0.107613	7.67899	20.5014	-0.0501879	-7.57138	
0.121353	7.69272	20.4878	-0.0571106	-7.57137	
0.148831	7.65152	20.4197	-0.065187	-7.50269	
0.0870047	7.69272	20.4265	-0.0718212	-7.60572	
0.141961	7.72019	20.4401	-0.0775901	-7.57823	
0.16257	7.65839	20.3516	-0.085378	-7.49582	
0.265614	7.67212	20.3448	-0.100954	-7.40651	
0.210657	7.70645	20.3516	-0.109896	-7.4958	
0.203788	7.74765	20.3175	-0.117395	-7.54387	
0.203788	7.69959	20.3039	-0.10903	-7.4958	
0.183179	7.67212	20.3243	-0.108165	-7.48894	
0.148831	7.65152	20.3039	-0.102108	-7.50269	
0.203788	7.61032	20.2698	-0.0969158	-7.40654	
0.183179	7.58286	20.229	-0.109607	-7.39968	
0.217527	7.55539	20.229	-0.11105	-7.33787	
0.224397	7.49359	20.2358	-0.119991	-7.2692	
0.286223	7.4524	20.1745	-0.111626	-7.16617	
0.238136	7.4318	20.1745	-0.128645	-7.19366	
0.203788	7.4112	20.1609	-0.128356	-7.20741	
0.265614	7.37686	20.1405	-0.136721	-7.11125	
0.258745	7.3494	20.1405	-0.136144	-7.09065	
0.251875	7.3082	20.086	-0.143932	-7.05633	
0.224397	7.21894	20.0383	-0.157777	-6.99454	
0.327441	7.2258	20.0587	-0.156624	-6.89836	
0.272484	7.1846	20.0315	-0.148547	-6.91212	
0.286223	7.12967	19.9974	-0.171623	-6.84345	
0.313701	7.13654	20.0315	-0.16845	-6.82284	
0.265614	7.13654	19.9566	-0.138163	-6.87092	
0.286223	7.05414	19.9906	-0.154316	-6.76792	
0.224397	7.10221	19.9293	-0.151432	-6.87781	
0.258745	7.02668	19.9021	-0.169315	-6.76793	
0.16257	6.96488	19.8885	-0.155181	-6.80231	
0.217527	6.99921	19.9089	-0.149989	-6.78168	
0.258745	6.94428	19.9634	-0.136721	-6.68553	
0.16944	6.90995	19.8476	-0.105281	-6.74051	
0.135092	6.91681	19.8476	-0.0928776	-6.78172	
0.135092	6.90995	19.8067	-0.108454	-6.77485	
0.0938743	6.80695	19.834	-0.0911469	-6.71307	
0.114483	6.81382	19.8204	-0.0758594	-6.69933	
0.107613	6.80695	19.7386	-0.0461497	-6.69934	
0.128222	6.77262	19.8204	-0.0441306	-6.64439	
-0.0435177	6.74515	19.7727	-0.0458613	-6.78867	
-0.0297785	6.73142	19.7523	-0.0323044	-6.7612	
0.0114391	6.68335	19.7182	-0.0173054	-6.67191	
-0.0297785	6.63529	19.7523	-0.0060561	-6.66507	
-0.0916049	6.62842	19.7318	-0.00115256	-6.72003	
-0.0297785	6.62155	19.7182	-0.0034601	-6.65133	
-0.0503873	6.54602	19.6842	-0.00403699	-6.59641	
-0.0160393	6.56662	19.7386	0.00230876	-6.58266	
-0.0709961	6.49109	19.7182	0.0210576	-6.56209	
-0.146562	6.49796	19.691	0.0392295	-6.64452	
-0.153431	6.47736	19.7114	0.0522095	-6.63079	
-0.194649	6.45676	19.6637	0.0605743	-6.65141	
-0.201518	6.40869	19.725	0.0744196	-6.61021	
-0.153431	6.45676	19.7046	0.0856689	-6.61019	
-0.256475	6.40183	19.7318	0.0897071	-6.6583	
-0.256475	6.38123	19.7182	0.0868227	-6.6377	
-0.33891	6.3469	19.7182	0.113359	-6.68581	
-0.249606	6.31256	19.6501	0.129512	-6.56217	
-0.325171	6.29883	19.6637	0.143934	-6.624	
-0.380128	6.27823	19.6978	0.14653	-6.65836	
-0.318302	6.25763	19.7046	0.130089	-6.57593	
-0.34578	6.1821	19.7659	0.163837	-6.52788	
-0.325171	6.16837	19.725	0.164414	-6.49354	
-0.400737	6.09284	19.7523	0.180855	-6.49357	
-0.35265	6.0997	19.7795	0.169029	-6.45235	
-0.428215	6.03791	19.8136	0.163837	-6.46612	
-0.373258	6.01731	19.7931	0.143358	-6.39057	
-0.441954	5.95551	19.834	0.178259	-6.39746	
-0.428215	5.87311	19.8272	0.181432	-6.30133	
-0.386998	5.90058	19.8748	0.196431	-6.28757	
-0.441954	5.85938	19.9021	0.212584	-6.30133	
-0.373258	5.83191	19.9361	0.175086	-6.20517	
-0.476302	5.82505	19.9361	0.215757	-6.30135	
-0.448824	5.76325	19.9498	0.199316	-6.21207	
-0.462563	5.77011	19.9634	0.227006	-6.23268	
-0.359519	5.72205	19.9906	0.22816	-6.08157	
-0.455694	5.71518	20.0111	0.162683	-6.17088	
-0.448824	5.61905	20.0792	0.214603	-6.06788	
-0.448824	5.61905	20.0655	0.229891	-6.06788	
-0.380128	5.63965	20.0928	0.22268	-6.01978	
-0.386998	5.57785	20.1609	0.180278	-5.96485	
-0.393867	5.58472	20.1881	0.177105	-5.97859	
-0.407606	5.55725	20.1677	0.190662	-5.96486	
-0.469433	5.60532	20.2698	0.212296	-6.07475	
-0.359519	5.57785	20.263	0.183163	-5.93737	
-0.407606	5.60532	20.2562	0.181721	-6.01293	
-0.366389	5.63279	20.2767	0.176529	-5.99917	
-0.386998	5.60532	20.3856	0.180855	-5.99232	
-0.380128	5.64652	20.3584	0.198162	-6.02665	
-0.386998	5.61219	20.4469	0.178548	-5.99918	
-0.366389	5.67398	20.4401	0.187778	-6.04037	
-0.400737	5.69458	20.4878	0.164702	-6.09532	
-0.490042	5.70145	20.4878	0.210276	-6.19149	
-0.483172	5.68085	20.5695	0.223545	-6.16402	
-0.414476	5.73578	20.6104	0.19845	-6.15026	
-0.414476	5.78385	20.5967	0.191239	-6.19832	
-0.538129	5.77011	20.658	0.226141	-6.30824	
-0.565607	5.81131	20.7125	0.224699	-6.37692	
-0.531259	5.85938	20.7602	0.221526	-6.39064	
-0.496911	5.89371	20.7534	0.223833	-6.39062	
-0.490042	5.87311	20.8011	0.217199	-6.36315	
-0.483172	5.88684	20.8147	0.235083	-6.37002	
-0.551868	5.81818	20.8419	0.225276	-6.37005	
-0.51065	5.88684	20.8896	0.243159	-6.39749	
-0.579346	5.83878	20.9032	0.226429	-6.41813	
-0.490042	5.83878	20.9305	0.220084	-6.32882	
-0.538129	5.81131	20.9168	0.236525	-6.34944	
-0.599955	5.81131	20.9577	0.269119	-6.41127	
-0.599955	5.82505	20.9645	0.279503	-6.425	
-0.52439	5.79758	21.0122	0.272869	-6.32197	
-0.538129	5.80445	21.0258	0.226429	-6.34258	
-0.572477	5.79758	21.1211	0.265081	-6.37006	
-0.51752	5.79758	21.0871	0.246909	-6.3151	
-0.620564	5.79758	21.1143	0.275176	-6.41814	
-0.68239	5.85251	21.1143	0.297098	-6.5349	
-0.634303	5.80445	21.1416	0.257293	-6.43875	
-0.599955	5.81818	21.162	0.29854	-6.41813	
-0.599955	5.79758	21.2369	0.291618	-6.39754	
-0.627434	5.82505	21.2301	0.280368	-6.45248	
-0.799174	5.75638	21.2369	0.308347	-6.55555	
-0.806043	5.80445	21.2505	0.306328	-6.61049	
-0.702999	5.82505	21.305	0.332288	-6.52805	
-0.675521	5.78385	21.3255	0.316424	-6.45937	
-0.69613	5.75638	21.2982	0.323923	-6.45251	
-0.661782	5.73578	21.3663	0.329115	-6.39756	
-0.799174	5.71518	21.3391	0.327673	-6.51436	
-0.895348	5.62592	21.4004	0.390265	-6.52127	
-0.778565	5.67398	21.4208	0.348441	-6.45255	
-0.840391	5.61219	21.4004	0.329692	-6.45258	
-0.86787	5.59159	21.4412	0.35594	-6.45946	
-0.792304	5.48859	21.4889	0.340653	-6.28089	
-0.744217	5.51606	21.4617	0.354498	-6.26027	
-0.812913	5.49546	21.5298	0.403245	-6.30837	
-0.874739	5.37873	21.5502	0.396034	-6.25347	
-0.909087	5.37873	21.557	0.385362	-6.28781	
-0.826652	5.29633	21.5842	0.341518	-6.12298	
-0.874739	5.262	21.5911	0.338345	-6.13674	
-0.888478	5.19333	21.6387	0.397476	-6.08181	
-0.902218	5.18647	21.6251	0.430359	-6.08868	
-0.909087	5.159	21.6864	0.36719	-6.06809	
-0.895348	5.14527	21.666	0.383054	-6.04061	
-0.909087	5.04914	21.6864	0.293637	-5.95822	
-0.915957	5.00107	21.7477	0.404399	-5.91703	
-0.86787	4.94614	21.7341	0.351325	-5.81401	
-0.799174	4.86374	21.7341	0.383631	-5.66292	
-0.778565	4.85688	21.7613	0.363152	-5.63544	
